source,target
2563367947,6529218955
7343042580,6529218955
7290404537,6529218955
7249230086,6529218955
6892834054,6529218955
6582087265,6529218955
6242181166,6529218955
5750111375,6529218955
6531540402,6529218955
7328944311,6529218955
5647440925,6529218955
6768593071,6529218955
6986187403,6529218955
2599705043,6529218955
5573397816,6529218955
6509278477,6529218955
5309058486,6529218955
3563301530,6529218955
3952817986,6529218955
6612579736,6529218955
2315422803,6529218955
6869506871,6529218955
7040888857,6529218955
7041586073,6529218955
6965244270,6529218955
3815456758,6529218955
6693332597,6529218955
6899429714,6529218955
6937986751,6529218955
6889211680,6529218955
6064227148,6529218955
1712749894,6529218955
6384440096,6529218955
6895614215,6529218955
5450915701,6529218955
6661956199,6529218955
5212554470,6529218955
3820990965,6529218955
3837167350,6529218955
5722553988,6529218955
6347062382,6529218955
6474953275,6529218955
5136856862,6529218955
2563367947,6067621522
2563367947,2261168894
2563367947,2526386883
6067621522,2563367947
7343042580,6022478547
7290404537,3012886555
7290404537,7397663476
7290404537,7397663657
7290404537,7400401727
7290404537,7400085589
7290404537,7397354070
7290404537,7397354080
7290404537,7397354151
7290404537,7397354173
7290404537,7397354181
7290404537,7397354193
7290404537,7397663527
7290404537,7397663612
7290404537,7397663613
7290404537,7397663596
7290404537,7400456683
7290404537,7400675187
7290404537,7399890062
7290404537,7314034593
7290404537,6161695069
3012886555,7290404537
7397663657,7290404537
7397354193,7290404537
7397354181,7290404537
7397354173,7290404537
7397663612,7290404537
7397663527,7290404537
7397354151,7290404537
7397663476,7290404537
7400456683,7290404537
7400085589,7290404537
7400401727,7290404537
7397354080,7290404537
7397354070,7290404537
7397663613,7290404537
7397663596,7290404537
7400675187,7290404537
7399890062,7290404537
6161695069,7290404537
7314034593,7290404537
7249230086,7229718434
7249230086,7394317681
7249230086,6067995561
7249230086,6878306814
7249230086,7309797688
7229718434,7249230086
6036809163,7249230086
7394317681,7249230086
2304725804,7249230086
6190161265,7249230086
5939828130,7249230086
6878306814,7249230086
3847621502,7249230086
7309797688,7249230086
5591317717,7249230086
6692807697,7249230086
2824665090,7249230086
6633133279,7249230086
6806278620,7249230086
6026229965,7249230086
7264873390,7249230086
6964114120,7249230086
6798472831,7249230086
5315220766,7249230086
6751955912,7249230086
6892834054,5917299641
6892834054,7116350840
6892834054,7293860525
6892834054,6540699931
6892834054,7103154800
6892834054,6034285888
6892834054,5410338761
6892834054,6809973681
6892834054,6816290105
6892834054,6878732385
6892834054,6590324248
6892834054,6445945936
5410338761,6892834054
5917299641,6892834054
6895752083,6892834054
5619143897,6892834054
5694696312,6892834054
1939438287,6892834054
1729384931,6892834054
6816290105,6892834054
6878732385,6892834054
6590324248,6892834054
2260115822,6892834054
6445945936,6892834054
6028205615,6892834054
2624760915,6892834054
6522674359,6892834054
5407002847,6892834054
6544908388,6892834054
5850300383,6892834054
5708646983,6892834054
7018882733,6892834054
6582087265,5233058997
6582087265,6607824425
6582087265,6571430934
6582087265,6962525136
6582087265,7229802938
6582087265,7023407520
6582087265,7311446690
6582087265,6592857478
6582087265,6972295588
6582087265,6389182279
6582087265,6575620450
6582087265,5777418219
6582087265,6546309833
6582087265,7293972957
6582087265,6673081375
6582087265,6180226232
6582087265,6977954261
6582087265,6663307781
6582087265,5844603358
6582087265,6186424527
6582087265,5694072239
6582087265,5994640926
6582087265,6501137457
6582087265,6572109730
6582087265,7261040296
6582087265,6800456314
6582087265,6530343745
6582087265,7304134345
6582087265,6049825461
6582087265,6576004766
6582087265,7196291771
6582087265,6211955783
6582087265,6499054935
6582087265,6935389475
6582087265,6246043696
6582087265,7020310957
6582087265,6982259166
6582087265,6538318633
6582087265,6096280483
6582087265,6614850306
6582087265,6619225658
6582087265,7425586640
6582087265,7413180111
6582087265,6619913385
6582087265,6549263945
6582087265,6776341214
6582087265,6582199750
6582087265,6637517151
6582087265,6478331604
6582087265,6348916274
6582087265,6450820755
6582087265,6522449006
6582087265,6570496011
6582087265,6920093208
6582087265,6472175945
6582087265,6150492219
6582087265,6520158906
6582087265,6971798816
6582087265,6571551613
6582087265,7325385922
6571430934,6582087265
7229802938,6582087265
6962525136,6582087265
6607824425,6582087265
7023407520,6582087265
7311446690,6582087265
6592857478,6582087265
6972295588,6582087265
5233058997,6582087265
6977954261,6582087265
6389182279,6582087265
6575620450,6582087265
6663307781,6582087265
7261040296,6582087265
6546309833,6582087265
5777418219,6582087265
7293972957,6582087265
6673081375,6582087265
6180226232,6582087265
6186424527,6582087265
6242181166,3232816362
6242181166,5315220766
6242181166,7347414871
5750111375,6515540999
5750111375,6782438159
5750111375,6538399286
5750111375,6134332590
5750111375,6436406080
5750111375,6446624042
5750111375,6344550934
5750111375,7438219134
5750111375,7364065267
6531540402,6533894546
7328944311,6598072442
7328944311,6102902214
7328944311,7006343205
7328944311,6859949892
7328944311,6885732860
7328944311,6718183638
7325897615,7328944311
6189354870,7328944311
6315687029,7328944311
3932501721,7328944311
6859949892,7328944311
6102902214,7328944311
7006343205,7328944311
7187162480,7328944311
5646473715,7328944311
6885732860,7328944311
7339657229,7328944311
6864481415,7328944311
6590324248,7328944311
6744268152,7328944311
7278598295,7328944311
6553522156,7328944311
6866987438,7328944311
7055746683,7328944311
5647440925,5118606182
5647440925,6468576636
5647440925,3590928495
5647440925,6575883913
6986187403,6442543337
6986187403,5603305189
6986187403,6923640688
6986187403,6258370203
2599705043,7367948990
2599705043,6605147337
2599705043,6212408547
2599705043,6859715291
2599705043,7221073606
2599705043,6963064074
2599705043,6089345471
2599705043,6035757808
2599705043,6568808560
2599705043,2672182155
2599705043,2450673044
2599705043,3101325397
2599705043,2998799797
7350583588,2599705043
1651061981,2599705043
6287459755,2599705043
6979894904,2599705043
7393428519,2599705043
7411688363,2599705043
6963064074,2599705043
7367948990,2599705043
6212408547,2599705043
6571603822,2599705043
6859715291,2599705043
6633940112,2599705043
6417420607,2599705043
6089345471,2599705043
2998799797,2599705043
6568808560,2599705043
3101325397,2599705043
2450673044,2599705043
2672182155,2599705043
6035757808,2599705043
7284655367,5573397816
2983878734,5573397816
3800888558,5573397816
5834543676,5573397816
7459529293,5573397816
2366705183,5573397816
7340436885,5573397816
7214568353,5573397816
7067758304,5573397816
7220059498,5573397816
7116350840,5573397816
5206945510,5573397816
6323180320,5573397816
7314485051,5573397816
7302287423,5573397816
5184615382,5573397816
6597053324,5573397816
5814522194,5573397816
7354693910,5573397816
6067995561,6509278477
5514651065,5309058486
6528251903,5309058486
3563301530,5309058486
6890158475,5309058486
5148685042,5309058486
6589926624,5309058486
2892820193,5309058486
6330195246,5309058486
6589974647,5309058486
3982638023,5309058486
6222077618,5309058486
6259877837,5309058486
5903932776,3563301530
1010584512,3563301530
5982999466,3563301530
5994803487,3563301530
7202165889,3563301530
2250990433,3563301530
5214069879,3563301530
3938944276,3563301530
7409642768,3563301530
7370411197,3563301530
7374612586,3563301530
3960533472,3563301530
6989149627,3563301530
5612355197,3563301530
6074348360,3563301530
1985323154,3563301530
6017341046,3563301530
6662716941,3563301530
2702462273,3563301530
6474798178,3563301530
6601760690,3952817986
6597053324,3952817986
2636639725,3952817986
1778329255,3952817986
1583938692,3952817986
1583121453,3952817986
2805259454,3952817986
2919711642,3952817986
1584064104,3952817986
1589686770,3952817986
2920157932,3952817986
2920415510,3952817986
2919799754,3952817986
3043658692,3952817986
1777471694,3952817986
2789857120,3952817986
2920530160,3952817986
3045411050,3952817986
2803729604,3952817986
3043665180,3952817986
7376033860,6612579736
7003689909,6612579736
6605147337,6612579736
6348377231,6612579736
6874750714,6612579736
7276463016,6612579736
5826013266,6612579736
2128787901,6612579736
6474953275,6612579736
6691945292,6612579736
6474576196,6612579736
6347181983,6612579736
6900042802,6612579736
6923049212,6612579736
6505846123,6612579736
6460657803,6612579736
6923118654,6612579736
5136856862,6612579736
6347062382,6612579736
7040101920,6612579736
6622536320,6631780617
2473223860,6631780617
7312381486,6631780617
7456416399,6631780617
7411527114,6631780617
6896952392,6631780617
6232549202,6631780617
6575382605,6631780617
1801270387,6631780617
1824548433,6631780617
5393028379,6631780617
6895103112,6631780617
6477975889,6631780617
7293523020,6631780617
6929759067,6631780617
6289122899,6631780617
6525483543,6631780617
7279389624,6631780617
6554792910,6631780617
6084132174,6631780617
6631780617,6631780617
6559203183,6631780617
7081579538,6543218899
7081579538,6529218955
5234479925,7081579538
6543218899,7081579538
6620171280,7081579538
7375730481,7081579538
7058639271,7081579538
6924826517,7081579538
6869635005,7081579538
7324558170,7081579538
7040173495,7081579538
6093368189,7081579538
5963989188,7081579538
6587233488,7081579538
6859581377,7331016347
6859581377,5907983151
6859581377,6622395790
6859581377,1967149003
6859581377,6719952315
6859581377,7245699554
6859581377,6660070716
6859581377,5242168886
6859581377,6529218955
6660070716,6859581377
6622395790,6859581377
7245699554,6859581377
7277189014,6859581377
7331016347,6859581377
6691263860,6859581377
6489041050,6859581377
3204713113,6859581377
7204386571,6859581377
6791011271,6859581377
6567432656,6859581377
6615514647,6859581377
1967149003,6859581377
6784316653,6859581377
5242168886,6859581377
6719952315,6859581377
6940101880,6859581377
6924815170,6859581377
5030822093,6859581377
6639097265,6859581377
5229313742,6900848129
7283520674,6900848129
7284598436,6900848129
7314693596,6900848129
6140868128,6900848129
6590605444,6900848129
5672685534,6900848129
7156701573,6900848129
6074644320,6900848129
6073846972,6900848129
6357828838,6900848129
6222509107,6900848129
1531592332,1393078401
1531592332,6972944683
1531592332,6529218955
1531592332,6003463624
1531592332,6478560561
1531592332,3860988660
1531592332,5718776553
1531592332,6319002335
1531592332,6522612508
1531592332,6545380315
1531592332,6563198270
1393078401,1531592332
6972944683,1531592332
6478560561,1531592332
3860988660,1531592332
6319002335,1531592332
5718776553,1531592332
6522612508,1531592332
6563198270,1531592332
6545380315,1531592332
6536044323,1531592332
7380449877,1531592332
7285155576,1531592332
6195291323,1531592332
3963161753,1531592332
7285355779,1531592332
6924849083,1531592332
6923110900,1531592332
7076424484,1531592332
7152862335,1531592332
6462725347,1531592332
6900042802,5963358755
6900042802,6247743842
6900042802,7116018479
6900042802,2181447641
6900042802,5721798865
6900042802,6529218955
6900042802,2240079881
6900042802,5261156209
6900042802,7203235483
6900042802,6522043594
6900042802,7225648576
6900042802,2775654317
6900042802,6576894581
6900042802,6130553109
6900042802,7323013517
6900042802,6896420249
6900042802,5454105402
6900042802,6809973681
6900042802,5626324702
6900042802,7296625210
6900042802,5997617203
5721798865,6900042802
2181447641,6900042802
5963358755,6900042802
6247743842,6900042802
7116018479,6900042802
6444435456,6900042802
5261156209,6900042802
2240079881,6900042802
7203235483,6900042802
6522043594,6900042802
7225648576,6900042802
1978983342,6900042802
6577698338,6900042802
5569111675,6900042802
2775654317,6900042802
6576894581,6900042802
6643858133,6900042802
6763673864,6900042802
6130553109,6900042802
7323013517,6900042802
6900042802,6900042802
6493031689,5284095522
6493031689,6529218955
7202757561,6493031689
7209675951,6493031689
7341014018,6493031689
6749343871,6493031689
7226680460,6493031689
5455618225,6493031689
6811585295,6493031689
6562118415,6493031689
5284095522,6493031689
6835025178,6493031689
6559203183,6493031689
6603800445,6493031689
7314581310,6493031689
5573397816,6493031689
7225732792,6493031689
6190166296,6493031689
5038129500,6493031689
6187201860,6493031689
5666850126,6493031689
6017384566,6493031689
5626324702,6597053324
5626324702,6718183638
5626324702,5663887246
5626324702,2636639725
5626324702,7300793908
5626324702,6529218955
5626324702,6540699931
5626324702,1111678824
5626324702,6480656624
5626324702,6303392348
5626324702,2020710153
5626324702,6601866304
5626324702,1377448687
5626324702,7006277989
5626324702,7006278377
5626324702,6102910398
5626324702,6981141975
5626324702,6859204656
5626324702,6086236019
5626324702,6676012063
5626324702,5428460010
5626324702,6524124751
5626324702,6544908388
5626324702,7301397666
5626324702,6900042802
5626324702,6839002588
5626324702,6331204133
5626324702,5189843960
5626324702,3713482021
5626324702,6626415304
5626324702,2290973964
5626324702,6079565845
5626324702,5973319047
5626324702,6295627602
5626324702,5935412351
5626324702,5966827924
3205097522,5626324702
1088908201,6694470149
1088908201,7287544119
1088908201,3861020052
1088908201,6547380717
1088908201,5096383765
1088908201,6660990707
1088908201,6979333101
1088908201,2705409913
1088908201,6259349797
1088908201,6471112467
1088908201,6067995561
1088908201,7326418975
1088908201,6691263860
1088908201,1318138681
1088908201,6003463624
1088908201,6303392348
1088908201,6809973681
1088908201,6162511924
1088908201,7322847570
1088908201,1038232404
1088908201,6529218955
1088908201,6519865993
1088908201,6505846123
1088908201,7326430482
6242953198,1088908201
6519865993,1088908201
7112086432,1088908201
5532556209,1088908201
6428709118,1088908201
7160641656,1088908201
6284034593,1088908201
6786452930,1088908201
5945677884,1088908201
5941332152,1088908201
5945953651,1088908201
5945300500,1088908201
6694470149,1088908201
7187344074,1088908201
6518134035,1088908201
6281646277,1088908201
6014572644,1088908201
5365077344,1088908201
6526730542,1088908201
6733525803,1088908201
6606349558,5500578571
6606349558,6628152232
6606349558,3211201884
6606349558,3310764867
6606349558,6588598388
6606349558,6460737080
6606349558,6549263945
6606349558,5973319047
6606349558,6975144892
6606349558,5804722903
6606349558,7238153463
6606349558,6505846123
6606349558,6582633685
6606349558,6577587526
6606349558,6534263419
6606349558,6606056689
6606349558,7315086965
6606349558,7339126957
6606349558,6289111400
6606349558,6606986966
6606349558,6606981467
6606349558,6438043310
6606349558,6540699931
6606349558,1111678824
6606349558,6529218955
6606349558,6474576196
6606349558,6571140936
6606349558,6500130670
6606349558,1853590434
6606349558,6840063621
6606349558,6675091644
6606349558,6480509904
6606349558,2636639725
6606349558,6558341379
6606349558,7004412910
6606349558,7317419884
6606349558,6495435622
6606349558,5915773274
6606349558,6646424971
6606349558,7276912012
6606349558,6331491308
6606349558,6798472831
6606349558,6859950754
6606349558,6859204656
6460737080,6606349558
5500578571,6606349558
6646424971,6606349558
5915773274,6606349558
6628152232,6606349558
6588598388,6606349558
3310764867,6606349558
6975144892,6606349558
6549263945,6606349558
6859950754,6606349558
5804722903,6606349558
6859204656,6606349558
6507937169,6606349558
7350491002,6606349558
6495435622,6606349558
7238153463,6606349558
6582633685,6606349558
6505846123,6606349558
6534263419,6606349558
3211201884,6606349558
5318472909,6529218955
5318472909,3509238002
5990480700,5318472909
7039921415,5318472909
5989566745,5318472909
7202048873,5318472909
6241367183,5318472909
2953678035,5318472909
3509238002,5318472909
3808018474,5318472909
6893282379,5318472909
6609600352,5318472909
5536328577,5318472909
2919854830,5318472909
1765949505,5318472909
3303635191,5318472909
5232500283,5318472909
5694777744,5318472909
2619632981,5318472909
3269917492,6606986966
3269917492,6606981467
6606981467,3269917492
6606349558,3269917492
7328944311,3269917492
6026229965,3269917492
6417760876,6874750714
6417760876,6675091644
6417760876,6192253508
6417760876,6529218955
6417760876,6786452930
6417760876,6417760876
6676469365,6733028770
6676469365,6529218955
6676469365,6539668339
6676469365,6540699931
6676469365,6493076170
6676469365,6604316539
6676469365,5319484212
6676469365,6509569545
6539668339,6733028770
5319484212,6733028770
6493076170,6733028770
6604316539,6733028770
6540699931,6733028770
6529218955,6733028770
6574438231,6733028770
6574435132,6733028770
5916984426,6540560793
5916984426,6529218955
6347062382,6652737792
6509392064,5814522194
6525428089,6067995561
6495919094,6529218955
6331123467,6495919094
5186237845,6509392064
6604316539,6067995561
6130553109,6604316539
6574435132,6540699931
6574435132,5319484212
6574435132,6493076170
6574435132,6509569545
5327000422,6539668339
6480656624,6539668339
6003463624,6539668339
6691263860,6539668339
6509569545,6604316539
6509569545,6086236019
6509569545,6733028770
6086236019,6509569545
5319484212,6067995561
5319484212,6522674359
5319484212,6604316539
6582087265,6540699931
6446624042,6022478547
7400401727,3012886555
7400675187,3012886555
7399890062,3012886555
6154096899,3012886555
7397354173,7397354181
7397354173,7397354193
7397354173,7397663657
7397354173,7397663476
7397354173,7400085589
7397354173,7400401727
7397354173,7397354070
7397354173,7397354080
7397354173,7397354151
7397354173,7397663527
7397354173,7397663596
7397354173,7397663612
7397354173,7397663613
7397354173,7400456683
7397354173,7399890062
7397354173,7400675187
7397354173,6154096899
7397663612,7397354173
7397663612,7397354181
7397663612,7397354193
7397663612,7397663657
7397663612,7397663476
7397663612,7400085589
7397663612,7400401727
7397663612,7397354070
7397663612,7397354080
7397663612,7397354151
7397663612,7397663527
7397663612,7397663596
7397663612,7397663613
7397663612,7399890062
7397663612,7400456683
7397663612,7400675187
7397663612,6154096899
7397663527,7397663612
7397663527,7397354173
7397663527,7397354181
7397663527,7397354193
7397663527,7397663657
7397663527,7400085589
7397663527,7400401727
7397663527,7397354151
7397663527,7397663596
7397663527,7397663613
7397663527,7400456683
7397663527,7400675187
7397663527,7399890062
7397663527,6154096899
7397354151,7397354080
7397354151,7397663527
7397354151,7397663612
7397354151,7397354173
7397354151,7397354181
7397354151,7397354193
7397354151,7397663657
7397354151,7397354070
7397354151,7397663596
7397354151,7397663613
7397354151,7400456683
7397354151,7400675187
7397354151,7399890062
7397354151,6154096899
7397663476,7397354070
7397663476,7397663612
7397663476,7397354173
7397663476,7397354181
7397663476,7397354193
7397663476,7397663657
7397663476,6154096899
7400456683,7400085589
7400456683,7397663596
7400456683,7397663613
7400456683,7397354070
7400456683,7397354151
7400456683,7397663527
7400456683,7397663612
7400456683,7397354173
7400456683,7397354181
7400456683,7397663657
7400456683,7397354193
7400456683,7399890062
7400456683,7400675187
7400456683,6154096899
7400085589,7400456683
7400085589,7397663613
7400085589,7397354070
7400085589,7397663612
7400085589,7397663527
7400085589,7397354181
7400085589,7397354173
7400085589,7397663657
7400085589,7397354193
7400085589,6154096899
7400401727,7397663613
7400401727,7397663527
7400401727,7397663612
7400401727,7397354173
7400401727,7397354181
7400401727,7397354193
7400401727,7397663657
7400401727,7399890062
7400401727,7400675187
7400401727,6154096899
7397354080,7397663657
7397354080,7397663612
7397354080,7397354181
7397354080,7397354173
7397354080,7397354193
7397354080,7397354070
7397354080,7397354151
7397354080,7397663596
7397354080,7397663613
7397354080,7400675187
7397354080,7399890062
7397354080,6154096899
7397354070,7397663657
7397354070,7397354193
7397354070,7397354181
7397354070,7397354173
7397354070,7397663612
7397354070,7397354080
7397354070,7397354151
7397354070,7397663476
7397354070,7397663596
7397354070,7400456683
7397354070,7400085589
7397354070,7397663613
7397354070,7399890062
7397354070,7400675187
7397354070,6154096899
7397663613,7397354070
7397663613,7397354080
7397663613,7397354151
7397663613,7397663527
7397663613,7397663612
7397663613,7397354173
7397663613,7397354193
7397663613,7397663657
7397663613,7400401727
7397663613,7400085589
7397663613,7397663596
7397663613,7399890062
7397663613,7400456683
7397663613,7400675187
7397663613,6154096899
7397663596,7397663613
7397663596,7397354070
7397663596,7397354151
7397663596,7397354080
7397663596,7397663527
7397663596,7397663612
7397663596,7397354173
7397663596,7397354181
7397663596,7397354193
7397663596,7397663657
7397663596,7400456683
7397663596,6154096899
7400675187,7400401727
7400675187,7400456683
7400675187,7397663613
7400675187,7397354070
7400675187,7397354151
7400675187,7397354080
7400675187,7397663527
7400675187,7397663612
7400675187,7397354173
7400675187,7397354181
7399890062,7400675187
7399890062,7400401727
7399890062,7400456683
7399890062,7397663613
7399890062,7397354070
7399890062,7397354151
7399890062,7397354080
7399890062,7397663527
7399890062,7397663612
7399890062,7397354173
7399890062,7397354181
7399890062,7397354193
7399890062,7397663657
7399890062,6154096899
6161695069,6154096899
6154096899,7397663527
6154096899,7397354181
6154096899,7397663657
6154096899,7397354193
6154096899,7397663613
6154096899,7397354151
6154096899,7397354070
6154096899,7397663596
6154096899,7397354173
6154096899,7397663612
6154096899,7399890062
6154096899,7400675187
6154096899,7400401727
6154096899,7400456683
6154096899,7397354080
6154096899,7400085589
6154096899,6161695069
6154096899,6936293747
6154096899,7290404537
7397663657,6154096899
7397354193,6154096899
7397354181,6154096899
7290404537,6785955517
6154096899,6785955517
6785955517,6785955517
6936293747,6785955517
6878306814,6471112467
6878306814,6616933342
6878306814,5454105402
6878306814,6691263860
6878306814,5815692304
6616933342,6878306814
5815692304,6878306814
6691263860,6878306814
3847621502,5721798865
3847621502,6722669824
5721798865,3847621502
7309797688,7309797688
5591317717,5315220766
5591317717,6036809163
5591317717,6523905982
5591317717,7187162480
5315220766,5591317717
5233058997,5591317717
6036809163,5591317717
2824665090,6518134035
6859204656,6026229965
5206945510,6026229965
1978983342,6026229965
5944608846,6026229965
7264873390,7264873390
6751955915,7249230086
7019706465,7249230086
3162669321,7023407520
3162669321,6619225658
3162669321,6438043310
3162669321,6675091644
3861020052,5619143897
6981141975,5619143897
6585504054,5694696312
1729384931,6445945936
1729384931,5694696312
1729384931,6490372753
1729384931,2624760915
1729384931,6298366394
5619143897,1729384931
5694696312,1729384931
6816290105,6878732385
6816290105,6816290105
6733525803,6816290105
6524124751,6816290105
2020710153,6878732385
6878732385,6878732385
6590324248,6428709118
6590324248,5038129500
6590324248,6102910398
6428709118,6590324248
2260115822,5708646983
2260115822,5407002847
2260115822,6445945936
6445945936,6298366394
6445945936,7103154800
6445945936,3319077882
6445945936,6067995561
6445945936,6522674359
6445945936,1729384931
6445945936,5407002847
6028205615,5233058997
6028205615,6681751468
6613584337,6028205615
2624760915,1729384931
2624760915,6445945936
2624760915,2260115822
2624760915,6522674359
2624760915,6034285888
2624760915,5850300383
6522674359,6445945936
6522674359,6034285888
6522674359,5319484212
6522674359,6613584337
6522674359,7103154800
6522674359,6490372753
6522674359,5619143897
6522674359,2624760915
5407002847,6298366394
5407002847,6522674359
5407002847,6067995561
5407002847,5718776553
6298366394,5407002847
6490372753,5407002847
7103154800,5407002847
5407002847,5407002847
6884467313,5407002847
6544908388,1377448687
6544908388,6896420249
6544908388,5591317717
1377448687,6544908388
5850300383,6003463624
5850300383,6030901173
5850300383,6067995561
5233058997,5850300383
5708646983,6140868128
5708646983,7221073606
5708646983,6490372753
5708646983,2260115822
5708646983,6445945936
5708646983,6613584337
5708646983,6034285888
7221073606,5708646983
6140868128,5708646983
6490372753,5708646983
6445945936,5708646983
6613584337,5708646983
6892834054,5708646983
6616933342,5708646983
6906607595,5708646983
6034285888,5708646983
6736122379,5708646983
6298366394,5708646983
3118472937,5708646983
6074349780,5708646983
2283584743,5708646983
5984421315,5708646983
6888481697,5708646983
7293860525,5708646983
7018882733,5663887246
7018882733,6505846123
7018882733,6519865993
7018882733,5428460010
7018882733,1038232404
6519865993,7018882733
6505846123,7018882733
1038232404,7018882733
7221073606,6519865993
7221073606,6811585295
7221073606,6718183638
6519865993,7221073606
6616933342,6303392348
6616933342,1038232404
1038232404,6616933342
6471112467,6616933342
6884467313,6616933342
6906607595,6616933342
6906607595,6892834054
6906607595,6613584337
6906607595,7221073606
6906607595,7018882733
6140868128,6722669824
6140868128,6460737080
6140868128,7315086965
6140868128,2636639725
7315086965,6140868128
3861020052,6140868128
6490372753,7103154800
6490372753,6445945936
6490372753,5694696312
6490372753,2260115822
6490372753,6892834054
6613584337,6490372753
6034285888,7103154800
6034285888,6445945936
6034285888,5619143897
6034285888,5694696312
6034285888,6613584337
6034285888,6892834054
6034285888,6490372753
6034285888,2624760915
6034285888,6298366394
5619143897,6034285888
6445945936,6034285888
2260115822,6034285888
6613584337,6034285888
5694696312,6034285888
6736122379,6892834054
6736122379,5850300383
6736122379,6490372753
6613584337,6067995561
6613584337,6606986966
6613584337,2636639725
6613584337,7160641656
6613584337,2260115822
6613584337,6445945936
2746344501,6613584337
6571949164,6613584337
7160641656,6613584337
6298366394,6445945936
6298366394,5850300383
6298366394,6613584337
6298366394,6490372753
6298366394,6892834054
6298366394,2260115822
5850300383,6298366394
6585504054,6298366394
7300793908,7293860525
7221073606,7293860525
6616933342,7293860525
6906607595,7293860525
6140868128,7293860525
6490372753,7293860525
6034285888,7293860525
6736122379,7293860525
6613584337,7293860525
6298366394,7293860525
3118472937,7293860525
6074349780,7293860525
2283584743,7293860525
5984421315,7293860525
6888481697,7293860525
7293860525,7293860525
6563198270,6571430934
7023407520,6211955783
7023407520,5233058997
7023407520,6538399286
7023407520,5844603358
7023407520,3162669321
6211955783,7023407520
7311446690,6499054935
7311446690,6614850306
6499054935,7311446690
6592857478,6067995561
6972295588,2702462273
5233058997,7023407520
5233058997,6935389475
7261040296,6067995561
7261040296,7413180111
6546309833,6538318633
6546309833,7325385922
6546309833,7020310957
6538318633,6546309833
7293972957,6673081375
7293972957,6570496011
6673081375,7293972957
6673081375,5994640926
6673081375,6499054935
6673081375,6570496011
6673081375,6592857478
6673081375,6576004766
5844603358,7023407520
5694072239,6582087265
5694072239,7220059498
7220059498,5694072239
6800456314,6582087265
5994640926,6673081375
5994640926,6570496011
6530343745,6582087265
7196291771,6530343745
6572109730,6582087265
6576004766,6582087265
6501137457,6582087265
6501137457,6067995561
7196291771,6582087265
6049825461,6582087265
6049825461,6571140936
6571140936,6049825461
7023407520,6049825461
7304134345,6582087265
6538318633,6523905982
6538318633,6582087265
6523905982,6538318633
6538318633,6538318633
6211955783,6538399286
6211955783,6515540999
6211955783,6582087265
5569111675,6211955783
5994640926,6211955783
6499054935,6619225658
6499054935,6673081375
6499054935,6582087265
6619225658,6499054935
6982259166,6571551613
6982259166,6582087265
6571551613,6982259166
7020310957,6582087265
7020310957,7020310957
6246043696,6582087265
6935389475,6348916274
6935389475,6570496011
6935389475,6571551613
6935389475,6582087265
6096280483,6096280483
6614850306,5994640926
6614850306,6582087265
6614850306,7311446690
5994640926,6614850306
6619225658,6067995561
6619225658,3162669321
7425586640,6582087265
7413180111,7261040296
7413180111,6619913385
7413180111,6582087265
6619913385,7413180111
6619913385,6582087265
6619913385,7229802938
6776341214,6582087265
6549263945,6582087265
6582199750,6571551613
6637517151,6582087265
6637517151,5603305189
6637517151,6570496011
6637517151,6546309833
6450820755,6582087265
6348916274,6935389475
6982259166,6348916274
6520158906,6582087265
6920093208,6582087265
6920093208,6067995561
6570496011,5994640926
6570496011,6538399286
6570496011,6284034593
6150492219,6582087265
6472175945,6582087265
6571551613,6935389475
6571551613,6582199750
6571551613,6582087265
6900235830,6571551613
7325385922,6546309833
7325385922,6582199750
7325385922,6592857478
7325385922,6582087265
7325385922,7020310957
3232816362,6067995561
3232816362,6242181166
6446624042,5750111375
6446624042,6284034593
6212408547,6446624042
6436406080,5750111375
6344550934,5750111375
6134332590,6515540999
6134332590,5750111375
6515540999,6134332590
6134332590,6134332590
6523905982,6134332590
3162669321,6134332590
6782438159,6538399286
6782438159,5750111375
7035715452,5750111375
7035715452,6186424527
